DATE,TMAX,TMIN,HUMIDITY,PRCP,PRESSURE,RAIN
12/9/2014,26,16,58,0,1014,FALSE
12/10/2014,27,15,56,0,1014,FALSE
12/11/2014,26,15,43,0,1015,FALSE
12/12/2014,25,13,50,0,1016,FALSE
12/13/2014,25,15,64,0,1016,FALSE
12/14/2014,26,17,66,0,1015,FALSE
12/15/2014,27,19,63,0,1014,FALSE
12/16/2014,28,18,54,0,1014,FALSE
12/17/2014,26,18,54,0,1014,FALSE
12/18/2014,24,14,55,0,1017,FALSE
12/19/2014,26,15,62,0,1017,FALSE
12/20/2014,25,14,61,0,1015,FALSE
12/21/2014,25,15,60,0,1013,FALSE
12/22/2014,25,15,65,0,1013,FALSE
12/23/2014,25,15,63,0,1014,FALSE
12/24/2014,26,15,58,0,1015,FALSE
12/25/2014,25,15,62,0,1014,FALSE
12/26/2014,24,14,53,0,1013,FALSE
12/27/2014,24,12,50,0,1014,FALSE
12/28/2014,25,13,58,0,1014,FALSE
12/29/2014,25,14,64,0,1013,FALSE
12/30/2014,25,15,56,0,1012,FALSE
12/31/2014,26,18,54,0.1,1013,TRUE
1/1/2015,25,19,72,0,1014,FALSE
1/2/2015,28,19,75,0,1015,FALSE
1/3/2015,29,20,70,0.5,1014,TRUE
1/4/2015,28,20,73,0.1,1012,TRUE
1/5/2015,26,18,64,0,1012,FALSE
1/6/2015,24,15,56,0,1013,FALSE
1/7/2015,24,14,57,0,1013,FALSE
1/8/2015,24,14,64,0,1013,FALSE
1/9/2015,25,15,64,0.4,1014,TRUE
1/10/2015,25,14,52,0,1015,FALSE
1/11/2015,24,12,49,0,1015,FALSE
1/12/2015,25,13,48,0,1015,FALSE
1/13/2015,25,13,54,0,1014,FALSE
1/14/2015,26,14,53,0,1014,FALSE
1/15/2015,27,16,53,0,1014,FALSE
1/16/2015,27,16,47,0,1014,FALSE
1/17/2015,27,17,50,0,1013,FALSE
1/18/2015,25,15,44,0,1014,FALSE
1/19/2015,24,14,47,0,1015,FALSE
1/20/2015,25,14,43,0,1017,FALSE
1/21/2015,26,15,49,0,1019,FALSE
1/22/2015,27,15,52,0,1018,FALSE
1/23/2015,27,14,47,0,1015,FALSE
1/24/2015,28,16,49,0,1015,FALSE
1/25/2015,27,16,54,0,1017,FALSE
1/26/2015,27,15,41,0,1016,FALSE
1/27/2015,28,16,44,0,1014,FALSE
1/28/2015,29,17,59,0,1014,FALSE
1/29/2015,28,18,54,0,1014,FALSE
1/30/2015,26,18,55,0,1016,FALSE
1/31/2015,24,13,52,0,1017,FALSE
2/1/2015,25,13,44,0,1016,FALSE
2/2/2015,27,14,42,0,1018,FALSE
2/3/2015,29,16,44,0,1019,FALSE
2/4/2015,29,16,40,0,1017,FALSE
2/5/2015,29,17,41,0,1016,FALSE
2/6/2015,28,17,38,0,1016,FALSE
2/7/2015,26,15,38,0,1015,FALSE
2/8/2015,28,15,46,0,1015,FALSE
2/9/2015,29,16,45,0,1015,FALSE
2/10/2015,29,18,48,0,1016,FALSE
2/11/2015,29,17,37,0,1015,FALSE
2/12/2015,28,15,32,0,1013,FALSE
2/13/2015,28,15,41,0.2,1012,TRUE
2/14/2015,28,16,44,0,1011,FALSE
2/15/2015,27,18,45,0.6,1012,TRUE
2/16/2015,29,17,52,0,1014,FALSE
2/17/2015,29,18,41,0,1012,FALSE
2/18/2015,29,18,52,0.1,1011,TRUE
2/19/2015,29,20,63,1.7,1012,TRUE
2/20/2015,30,18,57,0,1013,FALSE
2/21/2015,31,19,53,0,1012,FALSE
2/22/2015,30,19,57,0,1012,FALSE
2/23/2015,32,20,56,0,1013,FALSE
2/24/2015,32,21,48,0,1011,FALSE
2/25/2015,32,22,61,0,1009,FALSE
2/26/2015,33,21,57,0,1008,FALSE
2/27/2015,34,21,56,0,1009,FALSE
2/28/2015,34,21,58,0,1011,FALSE
3/1/2015,34,23,49,0,1012,FALSE
3/2/2015,35,22,46,0,1011,FALSE
3/3/2015,30,21,52,0,1010,FALSE
3/4/2015,29,22,50,0.3,1010,TRUE
3/5/2015,31,21,43,0.7,1012,TRUE
3/6/2015,31,17,31,0,1013,FALSE
3/7/2015,31,17,30,0,1013,FALSE
3/8/2015,32,19,29,0,1013,FALSE
3/9/2015,34,19,29,0,1013,FALSE
3/10/2015,24,22,35,0,1012,FALSE
3/11/2015,34,20,46,0.4,1010,TRUE
3/12/2015,34,20,46,0.3,1010,TRUE
3/13/2015,33,20,46,0.1,1011,TRUE
3/14/2015,34,19,46,0.1,1010,TRUE
3/15/2015,34,19,44,0.1,1010,TRUE
3/16/2015,34,20,42,0.2,1010,TRUE
3/17/2015,34,20,40,0.2,1010,TRUE
3/18/2015,34,20,48,0.7,1009,TRUE
3/19/2015,34,21,52,0.3,1009,TRUE
3/20/2015,34,20,26,0,1012,FALSE
3/21/2015,36,20,21,0,1011,FALSE
3/22/2015,35,19,27,0,1010,FALSE
3/23/2015,37,20,29,0,1008,FALSE
3/24/2015,36,22,37,0,1009,FALSE
3/25/2015,35,23,41,0,1010,FALSE
3/26/2015,35,23,49,0.5,1013,TRUE
3/27/2015,34,24,54,0.1,1013,TRUE
3/28/2015,33,24,58,17.7,1011,TRUE
3/29/2015,34,24,61,3.5,1010,TRUE
3/30/2015,35,25,58,0,1009,FALSE
3/31/2015,33,25,57,3.2,1009,TRUE
4/1/2015,35,24,51,0.5,1008,TRUE
4/2/2015,35,24,62,6.5,1006,TRUE
4/3/2015,34,25,72,2.9,1003,TRUE
4/4/2015,36,26,70,6.6,1003,TRUE
4/5/2015,34,26,70,3.4,1005,TRUE
4/6/2015,33,25,68,5.6,1007,TRUE
4/7/2015,35,24,64,2,1008,TRUE
4/8/2015,36,25,58,0.7,1009,TRUE
4/9/2015,35,26,56,0.6,1008,TRUE
4/10/2015,36,25,53,0.1,1008,TRUE
4/11/2015,35,26,59,1.2,1009,TRUE
4/12/2015,35,27,60,1.5,1011,TRUE
4/13/2015,29,27,67,0.2,1012,TRUE
4/14/2015,37,25,52,1,1007,TRUE
4/15/2015,37,25,54,2.6,1006,TRUE
4/16/2015,37,29,40,3.2,1010,TRUE
4/17/2015,36,28,40,0,1007,FALSE
4/18/2015,34,25,55,1.8,1005,TRUE
4/19/2015,35,26,63,1.6,1007,TRUE
4/20/2015,34,26,71,8.6,1009,TRUE
4/21/2015,36,26,69,5.5,1006,TRUE
4/22/2015,34,27,71,16.7,1005,TRUE
4/23/2015,31,27,78,4.3,1006,TRUE
4/24/2015,31,26,75,4.9,1009,TRUE
4/25/2015,30,25,75,9.6,1011,TRUE
4/26/2015,30,23,73,7.7,1011,TRUE
4/27/2015,31,24,66,4.7,1010,TRUE
4/28/2015,37,26,62,1.2,1006,TRUE
4/29/2015,32,25,65,3,1007,TRUE
4/30/2015,32,25,75,2.8,1008,TRUE
5/1/2015,33,26,73,1.6,1007,TRUE
5/2/2015,34,26,74,4.7,1007,TRUE
5/3/2015,35,26,68,0.2,1007,TRUE
5/4/2015,37,27,63,0,1007,FALSE
5/5/2015,38,27,58,0,1006,FALSE
5/6/2015,37,27,61,0,1005,FALSE
5/7/2015,38,27,59,0,1005,FALSE
5/8/2015,35,27,59,0.7,1006,TRUE
5/9/2015,34,26,62,3.6,1005,TRUE
5/10/2015,33,27,75,10.9,1005,TRUE
5/11/2015,35,27,73,0.7,1006,TRUE
5/12/2015,36,27,71,1.1,1006,TRUE
5/13/2015,37,28,63,0.6,1005,TRUE
5/14/2015,38,29,65,4.4,1006,TRUE
5/15/2015,38,28,67,23.4,1006,TRUE
5/16/2015,36,28,66,2.2,1005,TRUE
5/17/2015,33,28,70,0.2,1004,TRUE
5/18/2015,34,27,66,6.7,1004,TRUE
5/19/2015,34,27,67,0,1002,FALSE
5/20/2015,36,28,61,0.3,1002,TRUE
5/21/2015,37,29,58,0.4,1001,TRUE
5/22/2015,39,29,64,0.8,1000,TRUE
5/23/2015,36,29,70,4.2,1000,TRUE
5/24/2015,35,29,75,3.3,1001,TRUE
5/25/2015,35,28,76,9.2,1002,TRUE
5/26/2015,35,28,73,0.6,1004,TRUE
5/27/2015,35,28,76,4.7,1004,TRUE
5/28/2015,34,28,76,4.8,1003,TRUE
5/29/2015,34,28,75,6.4,1004,TRUE
5/30/2015,32,28,79,2.9,1005,TRUE
5/31/2015,36,28,70,2.9,1003,TRUE
6/1/2015,35,28,69,3.2,1003,TRUE
6/2/2015,35,28,73,9.4,1004,TRUE
6/3/2015,35,28,71,2.2,1005,TRUE
6/4/2015,37,28,66,0.1,1005,TRUE
6/5/2015,37,29,63,1.2,1004,TRUE
6/6/2015,36,29,66,1.3,1002,TRUE
6/7/2015,36,29,65,0,1002,FALSE
6/8/2015,37,29,66,0.9,1002,TRUE
6/9/2015,37,29,69,4.4,1001,TRUE
6/10/2015,35,29,72,1.6,1002,TRUE
6/11/2015,33,29,79,8,1002,TRUE
6/12/2015,33,28,79,13.3,1002,TRUE
6/13/2015,34,27,75,8.3,1002,TRUE
6/14/2015,32,27,72,1.1,1002,TRUE
6/15/2015,33,27,70,0,1002,FALSE
6/16/2015,31,27,79,0,1002,FALSE
6/17/2015,33,27,75,16.1,1001,TRUE
6/18/2015,35,28,65,4.9,1000,TRUE
6/19/2015,35,28,63,0,1000,FALSE
6/20/2015,35,28,66,0,1000,FALSE
6/21/2015,35,28,67,0.1,1000,TRUE
6/22/2015,31,28,76,12.9,998,TRUE
6/23/2015,32,27,79,2.9,996,TRUE
6/24/2015,31,27,87,1.4,996,TRUE
6/25/2015,29,27,94,15,995,TRUE
6/26/2015,28,26,94,12,993,TRUE
6/27/2015,31,26,83,0,996,FALSE
6/28/2015,31,26,82,0,1004,FALSE
6/29/2015,33,26,77,0.8,1006,TRUE
6/30/2015,33,27,76,0,1005,FALSE
7/1/2015,33,26,75,0,1004,FALSE
7/2/2015,33,26,76,0,1002,FALSE
7/3/2015,35,27,76,1.6,1001,TRUE
7/4/2015,35,28,74,0.5,999,TRUE
7/5/2015,33,28,78,4.4,999,TRUE
7/6/2015,34,27,76,3.7,998,TRUE
7/7/2015,31,28,83,0,997,FALSE
7/8/2015,32,27,86,15.6,998,TRUE
7/9/2015,30,26,88,0,999,FALSE
7/10/2015,32,26,84,0.2,1001,TRUE
7/11/2015,32,26,81,2.6,1002,TRUE
7/12/2015,33,26,79,0.9,1002,TRUE
7/13/2015,34,27,78,6.8,1001,TRUE
7/14/2015,34,28,80,11,999,TRUE
7/15/2015,32,28,81,6.1,997,TRUE
7/16/2015,31,28,83,0,997,FALSE
7/17/2015,31,27,82,0,998,FALSE
7/18/2015,29,26,88,0,998,FALSE
7/19/2015,29,26,88,8.5,999,TRUE
7/20/2015,30,26,86,0,999,FALSE
7/21/2015,33,26,79,1.3,1000,TRUE
7/22/2015,32,27,77,0,1003,FALSE
7/23/2015,32,27,78,6.7,1004,TRUE
7/24/2015,32,27,80,8.8,1004,TRUE
7/25/2015,30,26,87,0,1001,FALSE
7/26/2015,31,25,83,0,998,FALSE
7/27/2015,26,24,90,9.4,997,TRUE
7/28/2015,30,25,85,3.3,998,TRUE
7/29/2015,33,26,75,0,996,FALSE
7/30/2015,32,26,81,4.9,994,TRUE
7/31/2015,27,25,88,1.2,994,TRUE
8/1/2015,27,25,90,9.3,999,TRUE
8/2/2015,31,25,83,0,1003,FALSE
8/3/2015,32,26,80,0.1,1003,TRUE
8/4/2015,32,26,79,2.3,1003,TRUE
8/5/2015,32,26,79,0,1001,FALSE
8/6/2015,34,27,76,0.2,1000,TRUE
8/7/2015,32,27,79,2.4,1001,TRUE
8/8/2015,32,27,80,4.7,1002,TRUE
8/9/2015,32,27,79,0,1000,FALSE
8/10/2015,34,27,75,0,1001,FALSE
8/11/2015,35,28,69,0,1003,FALSE
8/12/2015,33,28,77,6.5,1004,TRUE
8/13/2015,33,27,79,2,1004,TRUE
8/14/2015,33,27,77,0,1004,FALSE
8/15/2015,33,27,77,0.1,1005,TRUE
8/16/2015,32,27,79,0,1005,FALSE
8/17/2015,34,27,78,1.8,1005,TRUE
8/18/2015,32,27,81,0,1005,FALSE
8/19/2015,33,27,81,3.9,1004,TRUE
8/20/2015,32,27,84,13.8,1003,TRUE
8/21/2015,32,27,82,5.5,1002,TRUE
8/22/2015,34,27,78,0,1001,FALSE
8/23/2015,33,27,77,0,1000,FALSE
8/24/2015,33,27,76,5.8,1001,TRUE
8/25/2015,34,27,77,0.1,1000,TRUE
8/26/2015,33,28,78,0,1001,FALSE
8/27/2015,32,27,81,0,1003,FALSE
8/28/2015,32,27,79,0.3,1004,TRUE
8/29/2015,32,27,81,6.7,1003,TRUE
8/30/2015,33,27,82,1.4,1003,TRUE
8/31/2015,30,27,88,23.1,1003,TRUE
9/1/2015,32,27,82,0.6,1003,TRUE
9/2/2015,32,27,79,0.1,1003,TRUE
9/3/2015,31,27,79,0.1,1005,TRUE
9/4/2015,32,26,78,0,1008,FALSE
9/5/2015,32,26,83,1.5,1002,TRUE
9/6/2015,32,26,82,1.5,1003,TRUE
9/7/2015,34,27,73,0,1005,FALSE
9/8/2015,34,27,70,0.8,1004,TRUE
9/9/2015,35,27,68,0,1004,FALSE
9/10/2015,35,29,68,0.8,1005,TRUE
9/11/2015,34,27,72,0,1006,FALSE
9/12/2015,35,28,71,0.5,1006,TRUE
9/13/2015,35,28,66,0,1006,FALSE
9/14/2015,33,28,73,0,1005,FALSE
9/15/2015,33,27,75,1.4,1004,TRUE
9/16/2015,33,27,77,3.2,1004,TRUE
9/17/2015,32,26,81,1.2,1003,TRUE
9/18/2015,32,26,83,2.3,1004,TRUE
9/19/2015,31,26,83,1.9,1004,TRUE
9/20/2015,32,26,84,2,1005,TRUE
9/21/2015,31,26,84,0.8,1004,TRUE
9/22/2015,32,26,84,25.8,1004,TRUE
9/23/2015,29,27,89,7.7,1004,TRUE
9/24/2015,32,27,83,11.5,1003,TRUE
9/25/2015,34,26,72,0.2,1003,TRUE
9/26/2015,33,25,68,0.1,1005,TRUE
9/27/2015,33,25,64,0.2,1005,TRUE
9/28/2015,33,25,66,0,1006,FALSE
9/29/2015,33,26,69,0,1007,FALSE
9/30/2015,34,27,71,0.1,1009,TRUE
10/1/2015,34,27,71,0,1010,FALSE
10/2/2015,34,27,70,0.3,1009,TRUE
10/3/2015,33,27,74,1,1007,TRUE
10/4/2015,34,27,72,0.2,1008,TRUE
10/5/2015,34,26,64,0,1008,FALSE
10/6/2015,33,26,69,0,1006,FALSE
10/7/2015,32,27,78,4.9,1007,TRUE
10/8/2015,28,25,87,0,1006,FALSE
10/9/2015,31,25,83,0.1,1003,TRUE
10/10/2015,32,25,75,0.5,1006,TRUE
10/11/2015,32,24,77,0,1008,FALSE
10/12/2015,31,24,77,0,1009,FALSE
10/13/2015,31,24,81,3.2,1010,TRUE
10/14/2015,30,23,80,0.9,1012,TRUE
10/15/2015,30,23,76,0.7,1013,TRUE
10/16/2015,30,23,78,3.8,1012,TRUE
10/17/2015,31,24,74,1.1,1012,TRUE
10/18/2015,32,24,72,0.1,1012,TRUE
10/19/2015,32,24,69,0,1011,FALSE
10/20/2015,32,24,70,0.2,1009,TRUE
10/21/2015,32,24,71,0.3,1009,TRUE
10/22/2015,32,24,69,1,1010,TRUE
10/23/2015,32,24,65,0.8,1010,TRUE
10/24/2015,30,24,62,0.2,1010,TRUE
10/25/2015,31,25,61,0,1011,FALSE
10/26/2015,31,21,60,0,1013,FALSE
10/27/2015,31,21,61,0,1012,FALSE
10/28/2015,31,21,63,0,1013,FALSE
10/29/2015,31,22,60,0,1013,FALSE
10/30/2015,30,22,68,0.1,1013,TRUE
10/31/2015,29,23,77,0.3,1014,TRUE
11/1/2015,29,22,76,0,1014,FALSE
11/2/2015,28,22,82,0.4,1014,TRUE
11/3/2015,29,22,77,1.5,1013,TRUE
11/4/2015,30,22,71,0,1012,FALSE
11/5/2015,30,22,67,0,1012,FALSE
11/6/2015,31,22,66,0,1011,FALSE
11/7/2015,30,21,62,0,1013,FALSE
11/8/2015,30,20,60,0,1014,FALSE
11/9/2015,30,19,56,0,1012,FALSE
11/10/2015,30,19,60,0,1011,FALSE
11/11/2015,29,21,68,0.1,1011,TRUE
11/12/2015,30,21,64,0,1013,FALSE
11/13/2015,29,20,64,0,1013,FALSE
11/14/2015,29,21,63,0,1011,FALSE
11/15/2015,30,22,61,0,1011,FALSE
11/16/2015,29,22,65,0,1011,FALSE
11/17/2015,29,22,62,0,1011,FALSE
11/18/2015,29,23,66,0,1013,FALSE
11/19/2015,29,21,66,0,1014,FALSE
11/20/2015,29,20,62,0,1013,FALSE
11/21/2015,30,20,59,0,1012,FALSE
11/22/2015,29,20,62,0,1012,FALSE
11/23/2015,29,20,58,0,1013,FALSE
11/24/2015,29,18,59,0,1013,FALSE
11/25/2015,28,19,60,0,1012,FALSE
11/26/2015,28,19,61,0,1012,FALSE
11/27/2015,28,19,61,0,1011,FALSE
11/28/2015,29,20,59,0,1014,FALSE
11/29/2015,29,20,61,0,1016,FALSE
11/30/2015,29,20,60,0,1015,FALSE
12/1/2015,29,21,61,0,1013,FALSE
12/2/2015,27,21,67,0,1013,FALSE
12/3/2015,29,21,66,1.7,1013,TRUE
12/4/2015,28,23,53,0.9,1013,TRUE
12/5/2015,28,20,59,0,1014,FALSE
12/6/2015,28,19,57,0,1014,FALSE
12/7/2015,26,20,69,1.4,1014,TRUE
12/8/2015,27,21,65,0.8,1014,TRUE
12/9/2015,28,19,59,0,1015,FALSE
12/10/2015,27,18,56,0,1013,FALSE
12/11/2015,27,18,64,0,1012,FALSE
12/12/2015,30,19,64,0,1011,FALSE
12/13/2015,29,20,70,0.1,1012,TRUE
12/14/2015,27,20,63,0,1013,FALSE
12/15/2015,26,19,60,0,1013,FALSE
12/16/2015,25,17,49,0,1014,FALSE
12/17/2015,25,15,54,0,1014,FALSE
12/18/2015,19,17,63,0,1014,FALSE
12/19/2015,25,16,67,0.1,1015,TRUE
12/20/2015,25,16,66,0,1015,FALSE
12/21/2015,25,15,47,0,1016,FALSE
12/22/2015,25,15,47,0,1018,FALSE
12/23/2015,24,15,49,0,1017,FALSE
12/24/2015,25,15,50,0,1016,FALSE
12/25/2015,24,16,56,0,1017,FALSE
12/26/2015,24,14,49,0,1016,FALSE
12/27/2015,24,14,53,0,1017,FALSE
12/28/2015,23,14,60,0,1018,FALSE
12/29/2015,25,15,62,0,1014,FALSE
12/30/2015,26,17,65,0,1016,FALSE
12/31/2015,27,19,55,0,1017,FALSE
1/1/2016,27,16,57,0,1018,FALSE
1/2/2016,27,16,57,0,1018,FALSE
1/3/2016,27,16,51,0,1016,FALSE
1/4/2016,25,15,61,0,1013,FALSE
1/5/2016,26,18,49,0,1015,FALSE
1/6/2016,26,17,51,0,1016,FALSE
1/7/2016,27,17,52,0,1017,FALSE
1/8/2016,27,16,47,0,1015,FALSE
1/9/2016,28,17,53,0,1013,FALSE
1/10/2016,26,16,58,0,1015,FALSE
1/11/2016,26,15,51,0,1016,FALSE
1/12/2016,25,14,52,0,1015,FALSE
1/13/2016,25,14,54,0,1013,FALSE
1/14/2016,26,16,55,0,1014,FALSE
1/15/2016,26,15,55,0,1013,FALSE
1/16/2016,27,17,48,0,1012,FALSE
1/17/2016,26,16,45,0,1013,FALSE
1/18/2016,26,15,47,0,1013,FALSE
1/19/2016,24,15,49,0,1013,FALSE
1/20/2016,25,18,58,0.2,1014,TRUE
1/21/2016,25,16,71,0,1015,FALSE
1/22/2016,24,14,59,0,1017,FALSE
1/23/2016,24,12,53,0,1017,FALSE
1/24/2016,23,12,44,0,1017,FALSE
1/25/2016,24,12,44,0,1015,FALSE
1/26/2016,24,11,48,0,1015,FALSE
1/27/2016,25,12,43,0,1014,FALSE
1/28/2016,26,15,50,0,1014,FALSE
1/29/2016,27,15,47,0,1015,FALSE
1/30/2016,27,16,45,0,1014,FALSE
1/31/2016,28,18,58,0,1013,FALSE
2/1/2016,29,18,59,0,1014,FALSE
2/2/2016,29,18,53,0,1014,FALSE
2/3/2016,29,17,41,0,1013,FALSE
2/4/2016,28,18,39,0,1015,FALSE
2/5/2016,27,14,32,0,1014,FALSE
2/6/2016,28,14,35,0,1013,FALSE
2/7/2016,28,14,39,0,1014,FALSE
2/8/2016,29,16,44,0,1013,FALSE
2/9/2016,29,19,59,2.2,1013,TRUE
2/10/2016,29,19,57,0,1012,FALSE
2/11/2016,30,18,51,0,1011,FALSE
2/12/2016,30,19,59,0.2,1011,TRUE
2/13/2016,30,18,60,0.1,1013,TRUE
2/14/2016,30,19,55,0,1013,FALSE
2/15/2016,32,19,51,0,1014,FALSE
2/16/2016,33,19,44,0,1015,FALSE
2/17/2016,33,20,38,0,1015,FALSE
2/18/2016,34,19,39,0,1013,FALSE
2/19/2016,35,22,41,0,1012,FALSE
2/20/2016,35,22,49,0,1011,FALSE
2/21/2016,37,23,34,0,1008,FALSE
2/22/2016,34,22,42,0,1011,FALSE
2/23/2016,32,21,50,0,1012,FALSE
2/24/2016,30,22,55,1.2,1012,TRUE
2/25/2016,30,20,72,0.6,1015,TRUE
2/26/2016,32,21,50,0,1016,FALSE
2/27/2016,32,21,46,0,1015,FALSE
2/28/2016,32,22,42,0,1016,FALSE
2/29/2016,32,21,36,0,1016,FALSE
3/1/2016,33,20,34,0,1014,FALSE
3/2/2016,33,20,41,0,1014,FALSE
3/3/2016,33,23,41,0,1014,FALSE
3/4/2016,34,22,52,0,1011,FALSE
3/5/2016,35,22,51,0,1011,FALSE
3/6/2016,35,22,50,0,1011,FALSE
3/7/2016,35,24,43,0,1010,FALSE
3/8/2016,35,23,42,0,1009,FALSE
3/9/2016,37,24,43,0,1008,FALSE
3/10/2016,35,26,39,0,1010,FALSE
3/11/2016,36,24,46,0,1010,FALSE
3/12/2016,37,25,43,0,1008,FALSE
3/13/2016,35,25,35,0,1010,FALSE
3/14/2016,36,22,39,0,1012,FALSE
3/15/2016,34,21,47,0,1010,FALSE
3/16/2016,34,24,42,0.4,1010,TRUE
3/17/2016,34,22,34,0,1011,FALSE
3/18/2016,35,20,33,0,1010,FALSE
3/19/2016,34,24,56,0.9,1008,TRUE
3/20/2016,33,23,68,3.5,1008,TRUE
3/21/2016,34,24,64,2.2,1006,TRUE
3/22/2016,37,25,53,0.8,1006,TRUE
3/23/2016,36,23,52,0,1008,FALSE
3/24/2016,35,21,42,0,1012,FALSE
3/25/2016,36,22,34,0,1012,FALSE
3/26/2016,37,24,32,0,1011,FALSE
3/27/2016,36,24,55,1.5,1011,TRUE
3/28/2016,32,26,74,10.9,1011,TRUE
3/29/2016,35,24,70,1.5,1011,TRUE
3/30/2016,34,24,64,1.1,1012,TRUE
3/31/2016,34,25,65,9,1010,TRUE
4/1/2016,34,23,64,1.9,1009,TRUE
4/2/2016,31,23,70,1.8,1010,TRUE
4/3/2016,32,25,74,10.1,1010,TRUE
4/4/2016,33,25,75,16,1007,TRUE
4/5/2016,34,26,78,1,1005,TRUE
4/6/2016,36,26,77,3.3,1006,TRUE
4/7/2016,37,26,73,1,1006,TRUE
4/8/2016,38,27,67,0,1007,FALSE
4/9/2016,39,26,58,0,1006,FALSE
4/10/2016,42,27,58,0,1006,FALSE
4/11/2016,41,27,61,0,1004,FALSE
4/12/2016,41,27,51,0,1001,FALSE
4/13/2016,36,25,52,0.6,1006,TRUE
4/14/2016,37,25,52,1,1007,TRUE
4/15/2016,37,25,54,2.6,1006,TRUE
4/16/2016,36,25,55,1.2,1007,TRUE
4/17/2016,37,26,57,2,1005,TRUE
4/18/2016,37,26,60,2.1,1005,TRUE
4/19/2016,36,26,64,3.1,1005,TRUE
4/20/2016,36,26,62,2,1005,TRUE
4/21/2016,37,29,61,7.5,1003,TRUE
4/22/2016,37,28,67,1.8,1002,TRUE
4/23/2016,38,29,67,2.5,1000,TRUE
4/24/2016,39,28,59,0.1,1000,TRUE
4/25/2016,37,28,65,1.1,1004,TRUE
4/26/2016,37,29,66,0,1007,FALSE
4/27/2016,39,27,63,0.6,1005,TRUE
4/28/2016,41,28,63,0.1,1004,TRUE
4/29/2016,40,28,63,2.4,1005,TRUE
4/30/2016,40,28,62,0,1004,FALSE
5/1/2016,39,28,66,15.5,1004,TRUE
5/2/2016,35,26,66,0.4,1006,TRUE
5/3/2016,34,25,67,3.9,1007,TRUE
5/4/2016,35,27,70,2.3,1006,TRUE
5/5/2016,35,27,62,0.7,1007,TRUE
5/6/2016,36,27,63,1.1,1007,TRUE
5/7/2016,35,27,65,3.4,1007,TRUE
5/8/2016,35,28,58,0.4,1008,TRUE
5/9/2016,37,28,52,0,1008,FALSE
5/10/2016,36,29,50,0,1007,FALSE
5/11/2016,39,29,47,0,1005,FALSE
5/12/2016,38,29,49,3.8,1003,TRUE
5/13/2016,36,27,63,5.9,1004,TRUE
5/14/2016,35,28,71,3.1,1006,TRUE
5/15/2016,37,28,69,3.5,1006,TRUE
5/16/2016,37,28,64,0.2,1004,TRUE
5/17/2016,37,29,65,8.2,1003,TRUE
5/18/2016,34,28,72,10.9,1004,TRUE
5/19/2016,35,27,70,8,1003,TRUE
5/20/2016,35,27,73,6.1,1003,TRUE
5/21/2016,35,27,72,3.4,1002,TRUE
5/22/2016,33,24,74,5.3,1000,TRUE
5/23/2016,34,26,76,0,1001,FALSE
5/24/2016,34,27,73,0,1000,FALSE
5/25/2016,35,27,74,8.9,999,TRUE
5/26/2016,35,27,73,1.7,1002,TRUE
5/27/2016,32,27,75,0,1004,FALSE
5/28/2016,27,26,88,0,1003,FALSE
5/29/2016,34,26,76,5.1,1002,TRUE
5/30/2016,33,27,74,3.7,1003,TRUE
5/31/2016,35,27,71,8.2,1004,TRUE
6/1/2016,33,27,79,5.1,1002,TRUE
6/2/2016,34,27,71,1.6,1004,TRUE
6/3/2016,35,27,68,0.2,1004,TRUE
6/4/2016,35,27,67,0.2,1005,TRUE
6/5/2016,35,28,68,4.5,1005,TRUE
6/6/2016,34,27,72,0,1005,FALSE
6/7/2016,33,27,76,4,1005,TRUE
6/8/2016,34,26,76,0,1003,FALSE
6/9/2016,33,27,78,4.3,1000,TRUE
6/10/2016,28,26,87,0,1000,FALSE
6/11/2016,36,27,76,5.8,999,TRUE
6/12/2016,34,28,84,4.2,1000,TRUE
6/13/2016,32,27,86,3.8,1001,TRUE
6/14/2016,33,26,81,0.3,1000,TRUE
6/15/2016,34,26,73,10.7,999,TRUE
6/16/2016,33,27,77,8,999,TRUE
6/17/2016,33,27,77,0.2,1001,TRUE
6/18/2016,33,26,77,0,1003,FALSE
6/19/2016,34,26,74,0.1,1004,TRUE
6/20/2016,34,26,74,1.7,1005,TRUE
6/21/2016,33,27,75,0.3,1004,TRUE
6/22/2016,34,27,75,0.3,1004,TRUE
6/23/2016,34,27,74,0,1003,FALSE
6/24/2016,35,27,71,0.1,1002,TRUE
6/25/2016,36,28,66,0,1003,FALSE
6/26/2016,36,28,67,0,1002,FALSE
6/27/2016,35,28,69,0,1001,FALSE
6/28/2016,35,28,69,0,1002,FALSE
6/29/2016,36,28,70,0,1003,FALSE
6/30/2016,36,28,71,0,1001,FALSE
7/1/2016,35,28,72,0.8,999,TRUE
7/2/2016,35,28,74,2.3,999,TRUE
7/3/2016,34,27,78,0,998,FALSE
7/4/2016,34,27,78,0,999,FALSE
7/5/2016,32,27,84,1.7,998,TRUE
7/6/2016,34,26,79,3.1,999,TRUE
7/7/2016,34,27,77,2.7,999,TRUE
7/8/2016,34,27,76,0,997,FALSE
7/9/2016,35,27,75,0,997,FALSE
7/10/2016,34,27,76,0,997,FALSE
7/11/2016,33,27,76,0,998,FALSE
7/12/2016,34,27,76,0.1,1001,TRUE
7/13/2016,35,27,75,2.7,1000,TRUE
7/14/2016,34,27,75,2.6,999,TRUE
7/15/2016,34,27,76,3.3,1000,TRUE
7/16/2016,31,27,82,3.6,1002,TRUE
